shaping:-0.044129,0.022109,-0.063608,0.013403,-0.095497,-0.002546,0.059599,0.007934
significantly:0.095053,0.108472,-0.002064,0.028832,0.000109,-0.016375,0.020385,0.114237
simple:0.075842,0.034571,0.002442,0.049612,0.016692,-0.022505,0.027444,0.033607
simplest:0.046058,0.078608,-0.015304,0.040455,-0.015000,-0.032930,0.000729,0.066176
sir:-0.106088,0.018264,-0.066476,-0.036884,-0.043417,-0.054815,0.078940,-0.003339
some:-0.036285,-0.030306,0.032840,-0.034511,-0.007811,-0.009154,0.117198,0.000969
space:0.019268,-0.026502,0.003421,0.018805,-0.074058,0.011218,0.122560,-0.012577
spaceplane:-0.004225,-0.063690,0.029255,-0.022286,-0.104213,0.011093,0.100452,0.007710
specific:0.030819,0.007888,-0.045309,-0.006242,0.033173,-0.005465,0.053289,0.048552
speed:-0.011466,0.066202,-0.034257,0.011115,-0.046425,-0.010371,0.041096,-0.030059
speeds:0.007573,0.040049,-0.030732,0.017217,-0.047120,-0.035532,0.020111,-0.014768
starfighter:-0.042253,0.032799,-0.014764,0.028764,-0.003180,-0.002217,0.070912,-0.007904
still:-0.051363,-0.013820,-0.046305,-0.014852,0.106974,-0.113836,0.035976,-0.025886
stream:-0.049106,-0.041544,-0.053306,-0.070483,0.065450,0.014206,0.004014,0.005864
students:0.016065,0.038537,-0.006869,0.008623,-0.060894,-0.064102,0.056712,-0.006625
such:-0.007074,0.048611,-0.055840,-0.011193,0.077387,-0.036621,-0.006296,0.005502
suitable:-0.056439,0.055005,-0.082543,-0.005679,0.004917,-0.037885,0.026822,0.057177
suited:-0.038338,-0.005847,-0.023387,0.015366,0.003149,-0.054942,0.096241,0.037733
supersonic:-0.031328,-0.028080,0.018990,0.027739,-0.082121,0.013337,0.060332,0.014820
sure:-0.139502,-0.039791,-0.008734,0.014005,0.017042,0.018752,0.080143,0.045594
sustainability:0.004107,0.118058,0.006518,0.020163,0.064956,0.019666,-0.018542,-0.043702
sustainable:0.009228,0.104226,-0.005203,0.054735,0.065621,0.034934,-0.033627,-0.037647
synthetic:-0.054521,-0.045035,-0.022950,0.046520,-0.020291,-0.050726,0.052424,0.013302
systems:-0.030209,-0.002043,-0.079710,-0.058934,-0.021014,-0.024949,0.062261,0.060501
takeoff:0.018569,0.077383,0.023715,0.048104,-0.057428,0.033751,0.087429,-0.021787
takes:-0.052195,0.074024,0.005961,0.001630,0.026070,-0.027200,0.097438,-0.016422
technical:-0.060561,-0.009009,0.024700,0.007596,-0.051064,-0.012132,0.127936,0.160369
technology:-0.053376,0.087075,-0.026189,-0.030772,-0.049461,-0.026710,0.114675,0.107684
temperature:-0.051946,0.033314,-0.045175,0.116289,-0.005618,-0.013475,0.093256,-0.003809
terms:0.032504,0.031511,-0.028534,0.041499,-0.034697,-0.021231,0.069424,0.023095
than:-0.025393,0.067535,-0.002983,0.045762,0.005048,-0.080986,0.000594,0.004606
that:-0.018246,-0.005750,-0.020971,0.006281,0.036637,-0.115665,0.022803,0.069956
the:-0.047474,0.074180,-0.046913,0.042618,-0.003820,0.019375,0.030111,-0.031408
their:-0.040182,0.066280,-0.024235,-0.030318,0.023834,-0.029011,0.145791,0.032040
then:-0.008070,0.002626,-0.078826,0.001057,0.004042,-0.089597,-0.010643,-0.003149
there:-0.049635,0.031970,-0.086738,0.018406,0.001198,-0.034791,0.036410,0.062613
these:-0.075135,0.008765,-0.018251,-0.019313,0.003571,-0.049855,0.096609,-0.008774
they:-0.144134,0.075740,0.007689,-0.002760,-0.010723,-0.027832,0.149524,-0.011688
third:0.001653,-0.084030,-0.108384,-0.001664,-0.041250,-0.027055,0.092802,0.047365
this:-0.067742,0.046260,-0.044020,-0.017794,0.007402,-0.038544,0.085126,0.027550
thousands:0.081719,0.017873,-0.066604,0.013525,-0.095460,0.020036,0.048944,0.073012
through:0.000826,-0.002625,-0.013156,0.045872,0.028288,-0.022706,0.074560,-0.050419
thrust:-0.007556,-0.007518,0.010011,0.068869,-0.080958,0.005163,0.045007,0.008692
today:-0.055993,0.087290,-0.046595,-0.008047,-0.007476,0.025355,0.117544,0.008027
tone:-0.037384,0.023824,0.006358,-0.046465,-0.126372,0.033741,0.091363,-0.054450
transports:-0.003598,-0.054235,-0.016746,0.032267,-0.032609,-0.009308,0.144561,-0.000093
travel:0.076969,-0.001964,-0.003316,0.065094,0.035885,0.018330,0.156371,-0.029929
trent:-0.041954,-0.000612,0.042604,-0.011278,-0.020497,-0.019172,0.080107,0.039401
turbine:-0.106115,0.082516,-0.018933,0.038850,0.043874,-0.025490,0.027582,0.025845
turbofan:-0.100832,0.061110,-0.029716,0.088606,0.045859,-0.033541,-0.036364,0.033289
turbofans:-0.102411,0.040995,-0.031464,0.096144,0.033402,-0.029104,-0.012016,0.037456
turbojet:-0.088153,0.056720,-0.040765,0.059546,-0.049881,-0.022441,0.003202,0.024540
turbojets:-0.086758,0.044132,-0.043505,0.061743,-0.057345,-0.022894,0.019431,0.028889
turboprop:-0.132194,0.033505,-0.026519,-0.010569,0.022658,0.006759,-0.013337,0.075213
turboprops:-0.148508,0.023993,-0.030306,0.001962,0.002560,-0.001081,-0.003185,0.084354
two:0.016546,-0.004436,-0.095168,0.008560,-0.090733,-0.038262,0.074633,0.021898
type:-0.047648,-0.032636,-0.011113,0.077664,-0.094982,0.005866,0.129641,0.079603
types:-0.013962,-0.068622,0.037859,0.046837,-0.088712,0.024748,0.065900,0.048113
ultra:0.004179,-0.035112,-0.074818,0.021326,-0.021410,-0.039596,0.029906,0.030597
under:-0.015109,0.035742,-0.034113,0.015327,0.007555,-0.021747,0.026401,0.038248
unimaginable:-0.004015,0.008997,-0.082563,0.057704,0.022601,0.030028,0.030603,0.000483
united:0.012461,0.024266,-0.060031,-0.024321,0.023667,0.032425,0.047368,-0.068551
unlike:-0.017907,0.042693,-0.048580,0.013064,-0.036719,-0.060917,0.059032,-0.013829
use:-0.044532,0.042797,-0.047729,0.014366,-0.027138,-0.003889,0.098116,0.092149
used:-0.053133,0.048825,-0.091608,0.016457,-0.043434,-0.044329,0.105597,0.119868
using:-0.004534,0.038818,-0.060771,0.013129,-0.040154,-0.005063,0.129404,0.073057
varieties:0.014225,-0.021820,0.015739,0.046094,-0.007193,0.014908,0.070179,-0.068840
vehicles:0.002625,0.056903,0.019743,0.028046,-0.036139,0.009495,0.077928,0.027743
von:-0.002560,0.058510,-0.006610,-0.014140,-0.049823,0.097745,0.046374,0.101268
want:-0.112689,0.023763,-0.107294,-0.019476,0.013233,-0.098230,0.008876,0.048707
wartime:-0.042085,0.067877,0.010623,0.016816,-0.068520,0.049892,0.050636,-0.006541
was:-0.062340,0.066263,-0.002184,0.029649,0.027245,-0.000858,0.074174,0.005838
way:-0.054203,0.010288,-0.015704,-0.003552,0.005229,-0.047644,0.017392,0.021285
where:0.007764,0.033559,0.005020,0.049062,0.058596,0.034693,0.062654,-0.011064
which:-0.060897,0.034422,-0.015971,-0.045617,-0.001187,-0.019996,0.093609,0.002272
while:-0.006247,-0.003558,-0.036022,-0.005590,-0.016377,0.007019,0.087181,-0.029396
whittle:0.007101,0.099752,-0.023622,0.014372,0.003230,0.028229,0.101339,0.048597
with:-0.001228,0.069698,-0.018813,0.038616,-0.035510,-0.007642,0.153855,0.037000
work:-0.134374,0.074107,0.036040,-0.015515,-0.024316,-0.016232,0.092697,-0.058413
working:-0.093323,0.030422,0.022811,0.012333,-0.043737,-0.044445,0.093330,-0.037509
written:-0.008906,0.069494,0.007503,0.056243,-0.042362,-0.031686,0.051853,0.025876
xwb:-0.040910,-0.038459,-0.082224,-0.043374,0.042617,-0.038111,0.068643,0.019140
years:-0.053353,0.069053,0.003073,0.030894,-0.031390,0.042603,0.012706,-0.011000
york:0.091381,-0.010921,0.070672,0.039646,-0.063678,0.003318,0.038987,-0.048450
you:-0.113688,0.028624,0.042877,0.014739,0.003854,-0.084255,0.094753,0.037600
china:0.025991,0.067002,-0.011360,0.044471,0.023788,-0.044630,0.057454,-0.021068
